26/10/2012
1560equalizedTMNoring _X	1560equalizedTMNoring_Y	1560equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMNoring _X	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Y	V740D9_TMnoRing_dispersion1540equalizedTMNoring_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g350_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g450_phase_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g500 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g500_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g550 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g550_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700 _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_Ynorm	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude _X	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Y	V740D9_TMnoRing_dispersion1540equalizedTMr20g700_amplitude_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalizedTMr20g700_g385g395 _X	V740D9_dispersion1540equalizedTMr20g700_g385g395_Y	V740D9_dispersion1540equalizedTMr20g700_g385g395_Ynorm	V740D9_dispersion1540equalized_TEr20g200 _X	V740D9_dispersion1540equalized_TEr20g200_Y	V740D9_dispersion1540equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_TEr20g200 _X	dispersionV740D9_1560equalized_TEr20g200_Y	dispersionV740D9_1560equalized_TEr20g200_Ynorm	dispersionV740D9_1560equalized_noRing _X	dispersionV740D9_1560equalized_noRing_Y	dispersionV740D9_1560equalized_noRing_Ynorm	dispersionV740D9_1560equalized_r20g275 _X	dispersionV740D9_1560equalized_r20g275_Y	dispersionV740D9_1560equalized_r20g275_Ynorm	dispersionV740D9_1560equalized_r20g325 _X	dispersionV740D9_1560equalized_r20g325_Y	dispersionV740D9_1560equalized_r20g325_Ynorm	dispersionV740D9_1560equalized_r20g400 _X	dispersionV740D9_1560equalized_r20g400_Y	dispersionV740D9_1560equalized_r20g400_Ynorm	dispersionV740D9_1560equalized_r20g170g180 _X	dispersionV740D9_1560equalized_r20g170g180_Y	dispersionV740D9_1560equalized_r20g170g180_Ynorm
			1.588400E+3	1.594000E+2	-2.060000E+1	1.588400E+3	2.374000E-7	-5.772000E-7	1.588400E+3	2.193000E+1	-1.580700E+2	1.588400E+3	1.359000E+2	-4.400000E+1	1.588400E+3	1.633000E+2	-1.650000E+1	1.588400E+3	-1.758000E+2	-3.557000E+2	1.588400E+3	-1.102000E+2	-2.902000E+2	1.588400E+3	2.269000E-7	-5.579000E-7				1.558680E+3	2.408000E+1	-1.558200E+2	1.558680E+3	1.004000E+2	-7.960000E+1	1.558680E+3	1.150000E+2	-6.310000E+1				1.558680E+3	1.096000E+2	-6.990000E+1	1.558680E+3	1.007000E+2	-3.660000E+1	1.558680E+3	1.119000E+2	-2.720000E+1	1.558680E+3	1.116000E+2	-6.740000E+1
			1.588450E+3	1.530000E+2	-2.700000E+1	1.588450E+3	2.374000E-7	-5.772000E-7	1.588450E+3	1.544000E+1	-1.645600E+2	1.588450E+3	1.300000E+2	-4.990000E+1	1.588450E+3	1.571000E+2	-2.270000E+1	1.588450E+3	1.784000E+2	-1.500000E+0	1.588450E+3	-1.162000E+2	-2.962000E+2	1.588450E+3	2.272000E-7	-5.576000E-7				1.558690E+3	2.338000E+1	-1.565200E+2	1.558690E+3	9.994000E+1	-8.006000E+1	1.558690E+3	1.152000E+2	-6.290000E+1				1.558690E+3	1.096000E+2	-6.990000E+1	1.558690E+3	1.009000E+2	-3.640000E+1	1.558690E+3	1.121000E+2	-2.700000E+1	1.558690E+3	1.123000E+2	-6.670000E+1
			1.588500E+3	1.454000E+2	-3.460000E+1	1.588500E+3	2.378000E-7	-5.768000E-7	1.588500E+3	8.898000E+0	-1.711020E+2	1.588500E+3	1.241000E+2	-5.580000E+1	1.588500E+3	1.501000E+2	-2.970000E+1	1.588500E+3	1.720000E+2	-7.900000E+0	1.588500E+3	-1.231000E+2	-3.031000E+2	1.588500E+3	2.280000E-7	-5.568000E-7				1.558700E+3	2.295000E+1	-1.569500E+2	1.558700E+3	9.934000E+1	-8.066000E+1	1.558700E+3	1.154000E+2	-6.270000E+1				1.558700E+3	1.097000E+2	-6.980000E+1	1.558700E+3	1.015000E+2	-3.580000E+1	1.558700E+3	1.128000E+2	-2.630000E+1	1.558700E+3	1.131000E+2	-6.590000E+1
			1.588550E+3	1.381000E+2	-4.190000E+1	1.588550E+3	2.383000E-7	-5.763000E-7	1.588550E+3	1.992000E+0	-1.780080E+2	1.588550E+3	1.176000E+2	-6.230000E+1	1.588550E+3	1.424000E+2	-3.740000E+1	1.588550E+3	1.650000E+2	-1.490000E+1	1.588550E+3	-1.313000E+2	-3.113000E+2	1.588550E+3	2.286000E-7	-5.562000E-7				1.558710E+3	2.270000E+1	-1.572000E+2	1.558710E+3	9.884000E+1	-8.116000E+1	1.558710E+3	1.158000E+2	-6.230000E+1				1.558710E+3	1.101000E+2	-6.940000E+1	1.558710E+3	1.017000E+2	-3.560000E+1	1.558710E+3	1.136000E+2	-2.550000E+1	1.558710E+3	1.143000E+2	-6.470000E+1
			1.588600E+3	1.294000E+2	-5.060000E+1	1.588600E+3	2.378000E-7	-5.768000E-7	1.588600E+3	-8.469000E+0	-1.884690E+2	1.588600E+3	1.101000E+2	-6.980000E+1	1.588600E+3	1.346000E+2	-4.520000E+1	1.588600E+3	1.577000E+2	-2.220000E+1	1.588600E+3	-1.394000E+2	-3.194000E+2	1.588600E+3	2.283000E-7	-5.565000E-7				1.558720E+3	2.257000E+1	-1.573300E+2	1.558720E+3	9.854000E+1	-8.146000E+1	1.558720E+3	1.161000E+2	-6.200000E+1				1.558720E+3	1.104000E+2	-6.910000E+1	1.558720E+3	1.017000E+2	-3.560000E+1	1.558720E+3	1.142000E+2	-2.490000E+1	1.558720E+3	1.149000E+2	-6.410000E+1
			1.588650E+3	1.212000E+2	-5.880000E+1	1.588650E+3	2.356000E-7	-5.790000E-7	1.588650E+3	-1.459000E+1	-1.945900E+2	1.588650E+3	1.021000E+2	-7.780000E+1	1.588650E+3	1.275000E+2	-5.230000E+1	1.588650E+3	1.507000E+2	-2.920000E+1	1.588650E+3	-1.466000E+2	-3.266000E+2	1.588650E+3	2.280000E-7	-5.568000E-7				1.558730E+3	2.235000E+1	-1.575500E+2	1.558730E+3	9.816000E+1	-8.184000E+1	1.558730E+3	1.165000E+2	-6.160000E+1				1.558730E+3	1.107000E+2	-6.880000E+1	1.558730E+3	1.021000E+2	-3.520000E+1	1.558730E+3	1.155000E+2	-2.360000E+1	1.558730E+3	1.153000E+2	-6.370000E+1
			1.588700E+3	1.130000E+2	-6.700000E+1	1.588700E+3	2.322000E-7	-5.824000E-7	1.588700E+3	-1.990000E+1	-1.999000E+2	1.588700E+3	9.622000E+1	-8.368000E+1	1.588700E+3	1.205000E+2	-5.930000E+1	1.588700E+3	1.438000E+2	-3.610000E+1	1.588700E+3	-1.530000E+2	-3.330000E+2	1.588700E+3	2.283000E-7	-5.565000E-7				1.558740E+3	2.202000E+1	-1.578800E+2	1.558740E+3	9.764000E+1	-8.236000E+1	1.558740E+3	1.174000E+2	-6.070000E+1				1.558740E+3	1.112000E+2	-6.830000E+1	1.558740E+3	1.026000E+2	-3.470000E+1	1.558740E+3	1.169000E+2	-2.220000E+1	1.558740E+3	1.160000E+2	-6.300000E+1
			1.588750E+3	1.060000E+2	-7.400000E+1	1.588750E+3	2.319000E-7	-5.827000E-7	1.588750E+3	-2.512000E+1	-2.051200E+2	1.588750E+3	9.042000E+1	-8.948000E+1	1.588750E+3	1.134000E+2	-6.640000E+1	1.588750E+3	1.384000E+2	-4.150000E+1	1.588750E+3	-1.601000E+2	-3.401000E+2	1.588750E+3	2.284000E-7	-5.564000E-7				1.558750E+3	2.162000E+1	-1.582800E+2	1.558750E+3	9.723000E+1	-8.277000E+1	1.558750E+3	1.177000E+2	-6.040000E+1				1.558750E+3	1.117000E+2	-6.780000E+1	1.558750E+3	1.031000E+2	-3.420000E+1	1.558750E+3	1.179000E+2	-2.120000E+1	1.558750E+3	1.168000E+2	-6.220000E+1
			1.588800E+3	9.948000E+1	-8.052000E+1	1.588800E+3	2.328000E-7	-5.818000E-7	1.588800E+3	-3.241000E+1	-2.124100E+2	1.588800E+3	8.313000E+1	-9.677000E+1	1.588800E+3	1.064000E+2	-7.340000E+1	1.588800E+3	1.316000E+2	-4.830000E+1	1.588800E+3	-1.672000E+2	-3.472000E+2	1.588800E+3	2.261000E-7	-5.587000E-7				1.558760E+3	2.120000E+1	-1.587000E+2	1.558760E+3	9.694000E+1	-8.306000E+1	1.558760E+3	1.180000E+2	-6.010000E+1				1.558760E+3	1.122000E+2	-6.730000E+1	1.558760E+3	1.034000E+2	-3.390000E+1	1.558760E+3	1.186000E+2	-2.050000E+1	1.558760E+3	1.176000E+2	-6.140000E+1
			1.588850E+3	9.327000E+1	-8.673000E+1	1.588850E+3	2.321000E-7	-5.825000E-7	1.588850E+3	-3.705000E+1	-2.170500E+2	1.588850E+3	7.530000E+1	-1.046000E+2	1.588850E+3	1.006000E+2	-7.920000E+1	1.588850E+3	1.230000E+2	-5.690000E+1	1.588850E+3	-1.748000E+2	-3.548000E+2	1.588850E+3	2.253000E-7	-5.595000E-7				1.558770E+3	2.076000E+1	-1.591400E+2	1.558770E+3	9.652000E+1	-8.348000E+1	1.558770E+3	1.184000E+2	-5.970000E+1				1.558770E+3	1.128000E+2	-6.670000E+1	1.558770E+3	1.037000E+2	-3.360000E+1	1.558770E+3	1.194000E+2	-1.970000E+1	1.558770E+3	1.185000E+2	-6.050000E+1
			1.588900E+3	8.356000E+1	-9.644000E+1	1.588900E+3	2.293000E-7	-5.853000E-7	1.588900E+3	-4.249000E+1	-2.224900E+2	1.588900E+3	6.966000E+1	-1.102400E+2	1.588900E+3	9.556000E+1	-8.424000E+1	1.588900E+3	1.105000E+2	-6.940000E+1	1.588900E+3	1.774000E+2	-2.600000E+0	1.588900E+3	2.261000E-7	-5.587000E-7				1.558780E+3	2.034000E+1	-1.595600E+2	1.558780E+3	9.632000E+1	-8.368000E+1	1.558780E+3	1.190000E+2	-5.910000E+1				1.558780E+3	1.136000E+2	-6.590000E+1	1.558780E+3	1.041000E+2	-3.320000E+1	1.558780E+3	1.201000E+2	-1.900000E+1	1.558780E+3	1.196000E+2	-5.940000E+1
			1.588950E+3	7.573000E+1	-1.042700E+2	1.588950E+3	2.267000E-7	-5.879000E-7	1.588950E+3	-4.995000E+1	-2.299500E+2	1.588950E+3	6.284000E+1	-1.170600E+2	1.588950E+3	8.949000E+1	-9.031000E+1	1.588950E+3	1.036000E+2	-7.630000E+1	1.588950E+3	1.702000E+2	-9.800000E+0	1.588950E+3	2.273000E-7	-5.575000E-7				1.558790E+3	2.014000E+1	-1.597600E+2	1.558790E+3	9.623000E+1	-8.377000E+1	1.558790E+3	1.195000E+2	-5.860000E+1				1.558790E+3	1.141000E+2	-6.540000E+1	1.558790E+3	1.048000E+2	-3.250000E+1	1.558790E+3	1.209000E+2	-1.820000E+1	1.558790E+3	1.207000E+2	-5.830000E+1
			1.589000E+3	6.893000E+1	-1.110700E+2	1.589000E+3	2.270000E-7	-5.876000E-7	1.589000E+3	-5.663000E+1	-2.366300E+2	1.589000E+3	5.534000E+1	-1.245600E+2	1.589000E+3	8.266000E+1	-9.714000E+1	1.589000E+3	9.834000E+1	-8.156000E+1	1.589000E+3	1.628000E+2	-1.720000E+1	1.589000E+3	2.268000E-7	-5.580000E-7				1.558800E+3	2.001000E+1	-1.598900E+2	1.558800E+3	9.619000E+1	-8.381000E+1	1.558800E+3	1.199000E+2	-5.820000E+1				1.558800E+3	1.144000E+2	-6.510000E+1	1.558800E+3	1.053000E+2	-3.200000E+1	1.558800E+3	1.214000E+2	-1.770000E+1	1.558800E+3	1.215000E+2	-5.750000E+1
			1.589050E+3	6.220000E+1	-1.178000E+2	1.589050E+3	2.274000E-7	-5.872000E-7	1.589050E+3	-6.198000E+1	-2.419800E+2	1.589050E+3	4.870000E+1	-1.312000E+2	1.589050E+3	7.628000E+1	-1.035200E+2	1.589050E+3	9.283000E+1	-8.707000E+1	1.589050E+3	1.561000E+2	-2.390000E+1	1.589050E+3	2.236000E-7	-5.612000E-7				1.558810E+3	1.965000E+1	-1.602500E+2	1.558810E+3	9.622000E+1	-8.378000E+1	1.558810E+3	1.204000E+2	-5.770000E+1				1.558810E+3	1.151000E+2	-6.440000E+1	1.558810E+3	1.058000E+2	-3.150000E+1	1.558810E+3	1.224000E+2	-1.670000E+1	1.558810E+3	1.234000E+2	-5.560000E+1
			1.589100E+3	5.502000E+1	-1.249800E+2	1.589100E+3	2.251000E-7	-5.895000E-7	1.589100E+3	-6.749000E+1	-2.474900E+2	1.589100E+3	4.262000E+1	-1.372800E+2	1.589100E+3	6.987000E+1	-1.099300E+2	1.589100E+3	8.559000E+1	-9.431000E+1	1.589100E+3	1.495000E+2	-3.050000E+1	1.589100E+3	2.217000E-7	-5.631000E-7				1.558820E+3	1.928000E+1	-1.606200E+2	1.558820E+3	9.632000E+1	-8.368000E+1	1.558820E+3	1.212000E+2	-5.690000E+1				1.558820E+3	1.159000E+2	-6.360000E+1	1.558820E+3	1.072000E+2	-3.010000E+1	1.558820E+3	1.238000E+2	-1.530000E+1	1.558820E+3	1.242000E+2	-5.480000E+1
			1.589150E+3	4.727000E+1	-1.327300E+2	1.589150E+3	2.242000E-7	-5.904000E-7	1.589150E+3	-7.390000E+1	-2.539000E+2	1.589150E+3	3.786000E+1	-1.420400E+2	1.589150E+3	6.245000E+1	-1.173500E+2	1.589150E+3	8.065000E+1	-9.925000E+1	1.589150E+3	1.430000E+2	-3.700000E+1	1.589150E+3	2.169000E-7	-5.679000E-7				1.558830E+3	1.910000E+1	-1.608000E+2	1.558830E+3	9.645000E+1	-8.355000E+1	1.558830E+3	1.219000E+2	-5.620000E+1				1.558830E+3	1.166000E+2	-6.290000E+1	1.558830E+3	1.079000E+2	-2.940000E+1	1.558830E+3	1.248000E+2	-1.430000E+1	1.558830E+3	1.247000E+2	-5.430000E+1
			1.589200E+3	3.892000E+1	-1.410800E+2	1.589200E+3	2.233000E-7	-5.913000E-7	1.589200E+3	-8.213000E+1	-2.621300E+2	1.589200E+3	3.155000E+1	-1.483500E+2	1.589200E+3	5.451000E+1	-1.252900E+2	1.589200E+3	7.502000E+1	-1.048800E+2	1.589200E+3	1.362000E+2	-4.380000E+1	1.589200E+3	2.153000E-7	-5.695000E-7				1.558840E+3	1.900000E+1	-1.609000E+2	1.558840E+3	9.658000E+1	-8.342000E+1	1.558840E+3	1.224000E+2	-5.570000E+1				1.558840E+3	1.170000E+2	-6.250000E+1	1.558840E+3	1.082000E+2	-2.910000E+1	1.558840E+3	1.254000E+2	-1.370000E+1	1.558840E+3	1.251000E+2	-5.390000E+1
			1.589250E+3	3.173000E+1	-1.482700E+2	1.589250E+3	2.217000E-7	-5.929000E-7	1.589250E+3	-9.021000E+1	-2.702100E+2	1.589250E+3	2.400000E+1	-1.559000E+2	1.589250E+3	4.697000E+1	-1.328300E+2	1.589250E+3	6.785000E+1	-1.120500E+2	1.589250E+3	1.296000E+2	-5.040000E+1	1.589250E+3	2.135000E-7	-5.713000E-7				1.558850E+3	1.882000E+1	-1.610800E+2	1.558850E+3	9.677000E+1	-8.323000E+1	1.558850E+3	1.229000E+2	-5.520000E+1				1.558850E+3	1.175000E+2	-6.200000E+1	1.558850E+3	1.088000E+2	-2.850000E+1	1.558850E+3	1.262000E+2	-1.290000E+1	1.558850E+3	1.261000E+2	-5.290000E+1
			1.589300E+3	2.441000E+1	-1.555900E+2	1.589300E+3	2.198000E-7	-5.948000E-7	1.589300E+3	-9.685000E+1	-2.768500E+2	1.589300E+3	1.682000E+1	-1.630800E+2	1.589300E+3	4.000000E+1	-1.398000E+2	1.589300E+3	6.141000E+1	-1.184900E+2	1.589300E+3	1.236000E+2	-5.640000E+1	1.589300E+3	2.127000E-7	-5.721000E-7				1.558860E+3	1.865000E+1	-1.612500E+2	1.558860E+3	9.699000E+1	-8.301000E+1	1.558860E+3	1.235000E+2	-5.460000E+1				1.558860E+3	1.180000E+2	-6.150000E+1	1.558860E+3	1.094000E+2	-2.790000E+1	1.558860E+3	1.275000E+2	-1.160000E+1	1.558860E+3	1.272000E+2	-5.180000E+1
			1.589350E+3	1.694000E+1	-1.630600E+2	1.589350E+3	2.186000E-7	-5.960000E-7	1.589350E+3	-1.027000E+2	-2.827000E+2	1.589350E+3	1.001000E+1	-1.698900E+2	1.589350E+3	3.364000E+1	-1.461600E+2	1.589350E+3	5.487000E+1	-1.250300E+2	1.589350E+3	1.165000E+2	-6.350000E+1	1.589350E+3	2.125000E-7	-5.723000E-7				1.558870E+3	1.849000E+1	-1.614100E+2	1.558870E+3	9.731000E+1	-8.269000E+1	1.558870E+3	1.241000E+2	-5.400000E+1				1.558870E+3	1.186000E+2	-6.090000E+1	1.558870E+3	1.098000E+2	-2.750000E+1	1.558870E+3	1.285000E+2	-1.060000E+1	1.558870E+3	1.279000E+2	-5.110000E+1
			1.589400E+3	9.922000E+0	-1.700780E+2	1.589400E+3	2.187000E-7	-5.959000E-7	1.589400E+3	-1.094000E+2	-2.894000E+2	1.589400E+3	2.383000E+0	-1.775170E+2	1.589400E+3	2.770000E+1	-1.521000E+2	1.589400E+3	4.802000E+1	-1.318800E+2	1.589400E+3	1.091000E+2	-7.090000E+1	1.589400E+3	2.114000E-7	-5.734000E-7				1.558880E+3	1.838000E+1	-1.615200E+2	1.558880E+3	9.763000E+1	-8.237000E+1	1.558880E+3	1.247000E+2	-5.340000E+1				1.558880E+3	1.190000E+2	-6.050000E+1	1.558880E+3	1.100000E+2	-2.730000E+1	1.558880E+3	1.291000E+2	-1.000000E+1	1.558880E+3	1.288000E+2	-5.020000E+1
			1.589450E+3	2.047000E+0	-1.779530E+2	1.589450E+3	2.187000E-7	-5.959000E-7	1.589450E+3	-1.165000E+2	-2.965000E+2	1.589450E+3	-5.016000E+0	-1.849160E+2	1.589450E+3	2.070000E+1	-1.591000E+2	1.589450E+3	4.055000E+1	-1.393500E+2	1.589450E+3	1.022000E+2	-7.780000E+1	1.589450E+3	2.097000E-7	-5.751000E-7				1.558890E+3	1.820000E+1	-1.617000E+2	1.558890E+3	9.791000E+1	-8.209000E+1	1.558890E+3	1.252000E+2	-5.290000E+1				1.558890E+3	1.197000E+2	-5.980000E+1	1.558890E+3	1.104000E+2	-2.690000E+1	1.558890E+3	1.295000E+2	-9.600000E+0	1.558890E+3	1.295000E+2	-4.950000E+1
			1.589500E+3	-4.867000E+0	-1.848670E+2	1.589500E+3	2.180000E-7	-5.966000E-7	1.589500E+3	-1.258000E+2	-3.058000E+2	1.589500E+3	-1.190000E+1	-1.918000E+2	1.589500E+3	1.507000E+1	-1.647300E+2	1.589500E+3	3.299000E+1	-1.469100E+2	1.589500E+3	9.507000E+1	-8.493000E+1	1.589500E+3	2.083000E-7	-5.765000E-7				1.558900E+3	1.773000E+1	-1.621700E+2	1.558900E+3	9.833000E+1	-8.167000E+1	1.558900E+3	1.260000E+2	-5.210000E+1				1.558900E+3	1.203000E+2	-5.920000E+1	1.558900E+3	1.112000E+2	-2.610000E+1	1.558900E+3	1.300000E+2	-9.100000E+0	1.558900E+3	1.305000E+2	-4.850000E+1
			1.589550E+3	-1.235000E+1	-1.923500E+2	1.589550E+3	2.160000E-7	-5.986000E-7	1.589550E+3	-1.319000E+2	-3.119000E+2	1.589550E+3	-1.817000E+1	-1.980700E+2	1.589550E+3	8.008000E+0	-1.717920E+2	1.589550E+3	2.381000E+1	-1.560900E+2	1.589550E+3	8.841000E+1	-9.159000E+1	1.589550E+3	2.076000E-7	-5.772000E-7				1.558910E+3	1.733000E+1	-1.625700E+2	1.558910E+3	9.924000E+1	-8.076000E+1	1.558910E+3	1.268000E+2	-5.130000E+1				1.558910E+3	1.208000E+2	-5.870000E+1	1.558910E+3	1.120000E+2	-2.530000E+1	1.558910E+3	1.305000E+2	-8.600000E+0	1.558910E+3	1.316000E+2	-4.740000E+1
			1.589600E+3	-1.810000E+1	-1.981000E+2	1.589600E+3	2.136000E-7	-6.010000E-7	1.589600E+3	-1.365000E+2	-3.165000E+2	1.589600E+3	-2.466000E+1	-2.045600E+2	1.589600E+3	8.438000E-1	-1.789562E+2	1.589600E+3	1.744000E+1	-1.624600E+2	1.589600E+3	8.177000E+1	-9.823000E+1	1.589600E+3	2.076000E-7	-5.772000E-7				1.558920E+3	1.705000E+1	-1.628500E+2	1.558920E+3	9.963000E+1	-8.037000E+1	1.558920E+3	1.274000E+2	-5.070000E+1				1.558920E+3	1.213000E+2	-5.820000E+1	1.558920E+3	1.126000E+2	-2.470000E+1	1.558920E+3	1.310000E+2	-8.100000E+0	1.558920E+3	1.324000E+2	-4.660000E+1
			1.589650E+3	-2.374000E+1	-2.037400E+2	1.589650E+3	2.130000E-7	-6.016000E-7	1.589650E+3	-1.412000E+2	-3.212000E+2	1.589650E+3	-3.069000E+1	-2.105900E+2	1.589650E+3	-5.922000E+0	-1.857220E+2	1.589650E+3	1.223000E+1	-1.676700E+2	1.589650E+3	7.620000E+1	-1.038000E+2	1.589650E+3	2.072000E-7	-5.776000E-7				1.558930E+3	1.689000E+1	-1.630100E+2	1.558930E+3	1.000000E+2	-8.000000E+1	1.558930E+3	1.277000E+2	-5.040000E+1				1.558930E+3	1.217000E+2	-5.780000E+1	1.558930E+3	1.133000E+2	-2.400000E+1	1.558930E+3	1.315000E+2	-7.600000E+0	1.558930E+3	1.330000E+2	-4.600000E+1
			1.589700E+3	-3.055000E+1	-2.105500E+2	1.589700E+3	2.134000E-7	-6.012000E-7	1.589700E+3	-1.476000E+2	-3.276000E+2	1.589700E+3	-3.646000E+1	-2.163600E+2	1.589700E+3	-1.208000E+1	-1.918800E+2	1.589700E+3	7.016000E+0	-1.728840E+2	1.589700E+3	7.045000E+1	-1.095500E+2	1.589700E+3	2.068000E-7	-5.780000E-7				1.558940E+3	1.666000E+1	-1.632400E+2	1.558940E+3	1.002000E+2	-7.980000E+1	1.558940E+3	1.279000E+2	-5.020000E+1				1.558940E+3	1.221000E+2	-5.740000E+1	1.558940E+3	1.134000E+2	-2.390000E+1	1.558940E+3	1.318000E+2	-7.300000E+0	1.558940E+3	1.333000E+2	-4.570000E+1
			1.589750E+3	-3.654000E+1	-2.165400E+2	1.589750E+3	2.144000E-7	-6.002000E-7	1.589750E+3	-1.539000E+2	-3.339000E+2	1.589750E+3	-4.282000E+1	-2.227200E+2	1.589750E+3	-1.823000E+1	-1.980300E+2	1.589750E+3	-2.227000E+0	-1.821270E+2	1.589750E+3	6.397000E+1	-1.160300E+2	1.589750E+3	2.072000E-7	-5.776000E-7				1.558950E+3	1.660000E+1	-1.633000E+2	1.558950E+3	1.004000E+2	-7.960000E+1	1.558950E+3	1.282000E+2	-4.990000E+1				1.558950E+3	1.225000E+2	-5.700000E+1	1.558950E+3	1.136000E+2	-2.370000E+1	1.558950E+3	1.320000E+2	-7.100000E+0	1.558950E+3	1.335000E+2	-4.550000E+1
			1.589800E+3	-4.454000E+1	-2.245400E+2	1.589800E+3	2.143000E-7	-6.003000E-7	1.589800E+3	-1.600000E+2	-3.400000E+2	1.589800E+3	-5.003000E+1	-2.299300E+2	1.589800E+3	-2.420000E+1	-2.040000E+2	1.589800E+3	-7.969000E+0	-1.878690E+2	1.589800E+3	5.552000E+1	-1.244800E+2	1.589800E+3	2.069000E-7	-5.779000E-7				1.558960E+3	1.677000E+1	-1.631300E+2	1.558960E+3	1.007000E+2	-7.930000E+1	1.558960E+3	1.285000E+2	-4.960000E+1				1.558960E+3	1.229000E+2	-5.660000E+1	1.558960E+3	1.139000E+2	-2.340000E+1	1.558960E+3	1.322000E+2	-6.900000E+0	1.558960E+3	1.336000E+2	-4.540000E+1
			1.589850E+3	-5.330000E+1	-2.333000E+2	1.589850E+3	2.133000E-7	-6.013000E-7	1.589850E+3	-1.671000E+2	-3.471000E+2	1.589850E+3	-5.678000E+1	-2.366800E+2	1.589850E+3	-3.052000E+1	-2.103200E+2	1.589850E+3	-1.323000E+1	-1.931300E+2	1.589850E+3	4.935000E+1	-1.306500E+2	1.589850E+3	2.064000E-7	-5.784000E-7				1.558970E+3	1.674000E+1	-1.631600E+2	1.558970E+3	1.011000E+2	-7.890000E+1	1.558970E+3	1.288000E+2	-4.930000E+1				1.558970E+3	1.230000E+2	-5.650000E+1	1.558970E+3	1.142000E+2	-2.310000E+1	1.558970E+3	1.325000E+2	-6.600000E+0	1.558970E+3	1.337000E+2	-4.530000E+1
			1.589900E+3	-6.064000E+1	-2.406400E+2	1.589900E+3	2.132000E-7	-6.014000E-7	1.589900E+3	-1.739000E+2	-3.539000E+2	1.589900E+3	-6.309000E+1	-2.429900E+2	1.589900E+3	-3.665000E+1	-2.164500E+2	1.589900E+3	-1.963000E+1	-1.995300E+2	1.589900E+3	4.285000E+1	-1.371500E+2	1.589900E+3	2.069000E-7	-5.779000E-7				1.558980E+3	1.598000E+1	-1.639200E+2	1.558980E+3	1.017000E+2	-7.830000E+1	1.558980E+3	1.292000E+2	-4.890000E+1				1.558980E+3	1.231000E+2	-5.640000E+1	1.558980E+3	1.149000E+2	-2.240000E+1	1.558980E+3	1.330000E+2	-6.100000E+0	1.558980E+3	1.341000E+2	-4.490000E+1
			1.589950E+3	-6.893000E+1	-2.489300E+2	1.589950E+3	2.143000E-7	-6.003000E-7	1.589950E+3	1.797000E+2	-3.000000E-1	1.589950E+3	-6.942000E+1	-2.493200E+2	1.589950E+3	-4.411000E+1	-2.239100E+2	1.589950E+3	-2.645000E+1	-2.063500E+2	1.589950E+3	3.558000E+1	-1.444200E+2	1.589950E+3	2.077000E-7	-5.771000E-7				1.558990E+3	1.573000E+1	-1.641700E+2	1.558990E+3	1.026000E+2	-7.740000E+1	1.558990E+3	1.296000E+2	-4.850000E+1				1.558990E+3	1.233000E+2	-5.620000E+1	1.558990E+3	1.155000E+2	-2.180000E+1	1.558990E+3	1.335000E+2	-5.600000E+0	1.558990E+3	1.347000E+2	-4.430000E+1
